HospType,ED,Trauma,NSG,FAC_NAME,state,city,PRVDR_NUM,street,zipcode,lat,long,id,input_address,match_indicator,match_type,matched_address,tiger_line_id,tiger_side,state_fips,county_fips,census_tract,census_block
Short term,TRUE,TRUE,TRUE,METROPOLITAN HOSPITAL CENTER,NY,NEW YORK,330199,1901 FIRST AVENUE,10029,40.784435,-73.94386,272,"1901 FIRST AVENUE, NEW YORK, NY, 10029",Match,Exact,"1901 1ST AVE, NEW YORK, NY, 10029",59658202,L,36,61,15602,1000
Short term,TRUE,FALSE,TRUE,KINGSBROOK JEWISH MEDICAL CENTER,NY,BROOKLYN,330201,585 SCHENECTADY AVENUE,11203,40.660233,-73.934204,273,"585 SCHENECTADY AVENUE, BROOKLYN, NY, 11203",Match,Exact,"585 SCHENECTADY AVE, BROOKLYN, NY, 11203",59079912,L,36,47,87800,2001
Short term,TRUE,TRUE,TRUE,KINGS COUNTY HOSPITAL CENTER,NY,BROOKLYN,330202,451 CLARKSON AVENUE,11203,40.65572,-73.94523,274,"451 CLARKSON AVENUE, BROOKLYN, NY, 11203",Match,Exact,"451 CLARKSON AVE, BROOKLYN, NY, 11203",642653708,L,36,47,80800,1001
Short term,TRUE,TRUE,TRUE,CROUSE HOSPITAL,NY,SYRACUSE,330203,736 IRVING AVENUE,13210,43.041496,-76.13786,275,"736 IRVING AVENUE, SYRACUSE, NY, 13210",Match,Exact,"736 IRVING AVE, SYRACUSE, NY, 13210",46625095,R,36,67,4301,1001
Short term,TRUE,TRUE,TRUE,BELLEVUE HOSPITAL CENTER,NY,NEW YORK,330204,462 FIRST AVENUE,10016,40.73974,-73.976456,276,"462 FIRST AVENUE, NEW YORK, NY, 10016",Match,Exact,"462 1ST AVE, NEW YORK, NY, 10016",59662887,R,36,61,6200,1002
Short term,TRUE,FALSE,FALSE,ST ANTHONY COMMUNITY HOSPITAL,NY,WARWICK,330205,15 - 19  MAPLE AVENUE,10990,41.29284,-74.29559,277,"15 - 19  MAPLE AVENUE, WARWICK, NY, 10990",Match,Non_Exact,"19 MAPLE DR, WARWICK, NY, 10990",124398946,R,36,71,14700,1024
Short term,TRUE,FALSE,TRUE,ST JOHN'S RIVERSIDE HOSPITAL,NY,YONKERS,330208,976 NORTH BROADWAY,10701,40.967857,-73.88508,278,"976 NORTH BROADWAY, YONKERS, NY, 10701",Match,Exact,"976 N BROADWAY, YONKERS, NY, 10701",139840279,R,36,119,801,1005
Short term,TRUE,TRUE,FALSE,ST LUKES HOSPITAL,NY,NEWBURGH,330209,70 DUBOIS ST,12550,41.503475,-74.015175,279,"70 DUBOIS ST, NEWBURGH, NY, 12550",Match,Exact,"70 DUBOIS ST, NEWBURGH, NY, 12550",124413636,R,36,71,400,3008
Short term,TRUE,FALSE,FALSE,JOHNSTOWN HOSPITAL,NY,JOHNSTOWN,330210,201 S MELCHER ST,12095,43.00246,-74.37549,280,"201 S MELCHER ST, JOHNSTOWN, NY, 12095",Match,Exact,"201 S MELCHER ST, JOHNSTOWN, NY, 12095",153636290,L,36,35,971300,1008
Short term,TRUE,FALSE,FALSE,CLAXTON-HEPBURN MEDICAL CENTER,NY,OGDENSBURG,330211,214 KING STREET,13669,44.692173,-75.49961,281,"214 KING STREET, OGDENSBURG, NY, 13669",Match,Exact,"214 KING ST, OGDENSBURG, NY, 13669",155177606,L,36,89,491600,3028
Short term,TRUE,FALSE,FALSE,STATEN ISLAND UNIVERSITY HOSPITAL CONC  -  CLOSED,NY,STATEN ISLAND,330212,1050 TARGEE,10304,40.603096,-74.09128,282,"1050 TARGEE, STATEN ISLAND, NY, 10304",Match,Non_Exact,"1050 TARGEE ST, STATEN ISLAND, NY, 10304",59885034,R,36,85,5000,1007
Short term,TRUE,TRUE,TRUE,NYU LANGONE HOSPITALS,NY,NEW YORK,330214,550 FIRST AVENUE,10016,40.742374,-73.97453,284,"550 FIRST AVENUE, NEW YORK, NY, 10016",Match,Exact,"550 1ST AVE, NEW YORK, NY, 10016",650079640,R,36,61,6200,1000
Short term,TRUE,FALSE,FALSE,"ROME MEMORIAL HOSPITAL, INC",NY,ROME,330215,1500 NORTH JAMES STREET,13440,43.229053,-75.44417,285,"1500 NORTH JAMES STREET, ROME, NY, 13440",Match,Exact,"1500 N JAMES ST, ROME, NY, 13440",171522102,R,36,65,22200,1021
Short term,TRUE,FALSE,FALSE,JAMESTOWN GENERAL HOSPITAL,NY,JAMESTOWN,330217,51 GLASGOW AVE,14701,42.091553,-79.24494,286,"51 GLASGOW AVE, JAMESTOWN, NY, 14701",Match,Exact,"51 GLASGOW AVE, JAMESTOWN, NY, 14701",639384903,L,36,13,30500,4007
Short term,TRUE,FALSE,FALSE,OSWEGO HOSPITAL,NY,OSWEGO,330218,110 WEST SIXTH STREET,13126,43.45481,-76.51639,287,"110 WEST SIXTH STREET, OSWEGO, NY, 13126",Match,Exact,"110 W 6TH ST, OSWEGO, NY, 13126",57803189,L,36,75,21601,3015
Short term,TRUE,TRUE,TRUE,ERIE COUNTY MEDICAL CENTER,NY,BUFFALO,330219,462 GRIDER STREET,14215,42.92643,-78.829155,288,"462 GRIDER STREET, BUFFALO, NY, 14215",Match,Exact,"462 GRIDER ST, BUFFALO, NY, 14215",48296590,L,36,29,17000,2002
Short term,TRUE,FALSE,TRUE,WYCKOFF HEIGHTS MEDICAL CENTER,NY,BROOKLYN,330221,374 STOCKHOLM STREET,11237,40.70468,-73.917656,289,"374 STOCKHOLM STREET, BROOKLYN, NY, 11237",Match,Exact,"374 STOCKHOLM ST, BROOKLYN, NY, 11237",59082474,R,36,47,44300,4001
Short term,TRUE,FALSE,TRUE,SARATOGA HOSPITAL,NY,SARATOGA SPRINGS,330222,211 CHURCH STREET,12866,43.084793,-73.79622,290,"211 CHURCH STREET, SARATOGA SPRINGS, NY, 12866",Match,Exact,"211 CHURCH ST, SARATOGA SPGS, NY, 12866",18767507,L,36,91,61200,3000
Short term,TRUE,FALSE,FALSE,MASSENA MEMORIAL HOSPITAL,NY,MASSENA,330223,1 HOSPITAL DRIVE,13662,44.937023,-74.90849,291,"1 HOSPITAL DRIVE, MASSENA, NY, 13662",Match,Exact,"1 HOSPITAL DR, MASSENA, NY, 13662",155156430,L,36,89,490200,2012
Short term,TRUE,FALSE,FALSE,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,NY,KINGSTON,330224,105 MARY'S AVENUE,12401,41.922573,-73.99949,292,"105 MARY'S AVENUE, KINGSTON, NY, 12401",Match,Non_Exact,"105 MARYS AVE, KINGSTON, NY, 12401",41912522,L,36,111,951700,4012
Short term,TRUE,FALSE,TRUE,LONG BEACH MEDICAL CENTER,NY,LONG BEACH,330225,455 EAST BAY DRIVE,11561,40.594387,-73.650475,293,"455 EAST BAY DRIVE, LONG BEACH, NY, 11561",Match,Exact,"455 E BAY DR, LONG BEACH, NY, 11561",639353769,L,36,59,416701,1004
Short term,TRUE,FALSE,FALSE,BROOKS MEMORIAL HOSPITAL,NY,DUNKIRK,330229,529 CENTRAL AVENUE,14048,42.480766,-79.33377,295,"529 CENTRAL AVENUE, DUNKIRK, NY, 14048",Match,Exact,"529 CENTRAL AVE, DUNKIRK, NY, 14048",120757486,L,36,13,35600,2020
Short term,TRUE,FALSE,FALSE,ST VINCENT'S MIDTOWN HOSPITAL,NY,NEW YORK,330230,415 WEST 51ST STREET,10019,40.764355,-73.98906,296,"415 WEST 51ST STREET, NEW YORK, NY, 10019",Match,Exact,"415 W 51ST ST, NEW YORK, NY, 10019",59655171,R,36,61,13300,3000
Short term,TRUE,FALSE,FALSE,QUEENS HOSPITAL CENTER,NY,JAMAICA,330231,82-68 164TH STREET,11432,40.717236,-73.80343,297,"82-68 164TH STREET, JAMAICA, NY, 11432",Match,Exact,"82-68 164TH ST, JAMAICA, NY, 11432",59711836,R,36,81,126700,2001
Short term,TRUE,FALSE,FALSE,ST MARY'S HOSPITAL ( TROY ),NY,TROY,330232,1300 MASSACHUSETTS AVENUE,12180,42.743122,-73.675606,298,"1300 MASSACHUSETTS AVENUE, TROY, NY, 12180",Match,Exact,"1300 MASSACHUSETTS AVE, TROY, NY, 12180",35765721,R,36,83,40500,2003
Short term,TRUE,TRUE,TRUE,BROOKDALE HOSPITAL MEDICAL CENTER,NY,BROOKLYN,330233,1 BROOKDALE PLAZA,11212,40.65524,-73.91211,299,"1 BROOKDALE PLAZA, BROOKLYN, NY, 11212",Match,Exact,"1 BROOKDALE PLZ, BROOKLYN, NY, 11212",640860102,R,36,47,89000,6003
Short term,TRUE,TRUE,TRUE,WESTCHESTER MEDICAL CENTER,NY,VALHALLA,330234,100 WOODS RD,10595,41.087883,-73.80399,300,"100 WOODS RD, VALHALLA, NY, 10595",Match,Exact,"100 WOODS RD, VALHALLA, NY, 10595",139735484,L,36,119,981000,1032
Short term,TRUE,FALSE,FALSE,AUBURN  COMMUNITY  HOSPITAL,NY,AUBURN,330235,17 LANSING STREET,13021,42.940765,-76.56465,301,"17 LANSING STREET, AUBURN, NY, 13021",Match,Exact,"17 LANSING ST, AUBURN, NY, 13021",33496494,L,36,11,41400,2008
Short term,TRUE,FALSE,TRUE,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,NY,BROOKLYN,330236,506 SIXTH STREET,11215,40.66847,-73.97959,302,"506 SIXTH STREET, BROOKLYN, NY, 11215",Match,Exact,"506 6TH ST, BROOKLYN, NY, 11215",59078165,R,36,47,15300,1001
Short term,TRUE,FALSE,FALSE,NICHOLAS H NOYES MEMORIAL HOSPITAL,NY,DANSVILLE,330238,111  CLARA BARTON STREET,14437,42.55225,-77.70041,303,"111  CLARA BARTON STREET, DANSVILLE, NY, 14437",Match,Exact,"111 CLARA BARTON ST, DANSVILLE, NY, 14437",636422553,R,36,51,31400,3014
Short term,TRUE,FALSE,FALSE,WOMAN'S CHRISTIAN ASSOCIATION,NY,JAMESTOWN,330239,207 FOOTE AVENUE,14701,42.091537,-79.23303,304,"207 FOOTE AVENUE, JAMESTOWN, NY, 14701",Match,Exact,"207 FOOTE AVE, JAMESTOWN, NY, 14701",120774933,L,36,13,30600,2009
Short term,TRUE,TRUE,TRUE,HARLEM HOSPITAL CENTER,NY,NEW YORK,330240,506 LENOX AVENUE,10037,40.814823,-73.94032,305,"506 LENOX AVENUE, NEW YORK, NY, 10037",Match,Exact,"506 LENOX AVE, NEW YORK, NY, 10037",59656421,R,36,61,21200,2000
Short term,TRUE,FALSE,TRUE,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,NY,SYRACUSE,330241,750 EAST ADAMS STREET,13210,43.04268,-76.14056,306,"750 EAST ADAMS STREET, SYRACUSE, NY, 13210",Match,Exact,"750 E ADAMS ST, SYRACUSE, NY, 13210",46608063,R,36,67,4301,1006
Short term,TRUE,FALSE,TRUE,VICTORY MEMORIAL HOSPITAL,NY,BROOKLYN,330242,9036 7TH AVENUE,11228,40.615807,-74.022316,307,"9036 7TH AVENUE, BROOKLYN, NY, 11228",Match,Exact,"9036 7TH AVE, BROOKLYN, NY, 11228",59087605,R,36,47,15200,2002
Short term,TRUE,TRUE,FALSE,ST ELIZABETH MEDICAL CENTER,NY,UTICA,330245,2209 GENESEE STREET,13501,43.08351,-75.26742,308,"2209 GENESEE STREET, UTICA, NY, 13501",Match,Exact,"2209 GENESEE ST, UTICA, NY, 13501",639355040,L,36,65,21701,1003
Short term,TRUE,FALSE,FALSE,ST CHARLES HOSPITAL,NY,PORT JEFFERSON,330246,200 BELLE TERRE ROAD,11777,40.947678,-73.060196,309,"200 BELLE TERRE ROAD, PORT JEFFERSON, NY, 11777",Match,Exact,"200 BELLE TERRE RD, PORT JEFFERSON, NY, 11777",114236879,R,36,103,158206,2005
Short term,TRUE,FALSE,FALSE,MANHATTAN EYE EAR AND THROAT HOSPITAL,NY,NEW YORK,330247,210 EAST 64TH STREET,10021,40.764523,-73.963936,310,"210 EAST 64TH STREET, NEW YORK, NY, 10021",Match,Non_Exact,"210 E 64TH ST, NEW YORK, NY, 10065",59657542,R,36,61,11000,1000
Short term,TRUE,FALSE,FALSE,"COMMUNITY MEMORIAL HOSPITAL, INC",NY,HAMILTON,330249,150 BROAD STREET,13346,42.812378,-75.542534,311,"150 BROAD STREET, HAMILTON, NY, 13346",Match,Exact,"150 BROAD ST, HAMILTON, NY, 13346",642832067,L,36,53,30900,2021
Short term,TRUE,TRUE,TRUE,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,NY,PLATTSBURGH,330250,75 BEEKMAN STREET,12901,44.700024,-73.46664,312,"75 BEEKMAN STREET, PLATTSBURGH, NY, 12901",Match,Exact,"75 BEEKMAN ST, PLATTSBURGH, NY, 12901",639388394,L,36,19,101000,2005
Short term,TRUE,FALSE,FALSE,SENECA FALLS HOSP,NY,SENECA FALLS,330256,2 FALL ST,13148,42.911648,-76.793655,315,"2 FALL ST, SENECA FALLS, NY, 13148",Match,Exact,"2 FALL ST, SENECA FALLS, NY, 13148",641539398,R,36,99,950200,3002
Short term,TRUE,FALSE,FALSE,EMMA LAING STEVENS HOSPITAL,NY,GRANVILLE,330257,48 NORTH ST,12832,43.41309,-73.26298,316,"48 NORTH ST, GRANVILLE, NY, 12832",Match,Exact,"48 NORTH ST, GRANVILLE, NY, 12832",139145503,R,36,115,84000,2009
Short term,TRUE,FALSE,FALSE,OSTEOPATHIC HOSP  CLINIC OF NY,NY,FLUSHING,330260,158-40 79TH AVE,11366,40.72103,-73.808624,319,"158-40 79TH AVE, FLUSHING, NY, 11366",Match,Exact,"158-40 79TH AVE, FLUSHING, NY, 11366",59710727,R,36,81,125700,3007
Short term,TRUE,TRUE,TRUE,PHELPS MEMORIAL HOSPITAL ASSN,NY,SLEEPY HOLLOW,330261,701 NORTH BROADWAY,10591,41.052982,-73.860886,320,"701 NORTH BROADWAY, SLEEPY HOLLOW, NY, 10591",Match,Non_Exact,"701 S BROADWAY, SLEEPY HOLLOW, NY, 10591",642135692,R,36,119,11400,1041
Short term,TRUE,FALSE,FALSE,"CARTHAGE AREA HOSPITAL, INC",NY,CARTHAGE,330263,1001 WEST STREET,13619,43.98625,-75.594536,321,"1001 WEST STREET, CARTHAGE, NY, 13619",Match,Exact,"1001 WEST ST, CARTHAGE, NY, 13619",640586932,L,36,45,60900,3005
Short term,TRUE,FALSE,TRUE,ST LUKE'S CORNWALL HOSPITAL,NY,NEWBURGH,330264,70 DUBOIS STREET,12550,41.503475,-74.015175,322,"70 DUBOIS STREET, NEWBURGH, NY, 12550",Match,Exact,"70 DUBOIS ST, NEWBURGH, NY, 12550",124413636,R,36,71,400,3008
Short term,TRUE,FALSE,FALSE,CLIFTON SPRINGS HOSPITAL AND CLINIC,NY,CLIFTON SPRINGS,330265,2 COULTER ROAD,14432,42.960487,-77.138535,323,"2 COULTER ROAD, CLIFTON SPRINGS, NY, 14432",Match,Exact,"2 COULTER RD, CLIFTON SPGS, NY, 14432",605723285,R,36,69,50301,3019
Short term,TRUE,FALSE,TRUE,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,NY,CORTLANDT MANOR,330267,1980 CROMPOND ROAD,10567,41.291386,-73.89187,324,"1980 CROMPOND ROAD, CORTLANDT MANOR, NY, 10567",Match,Exact,"1980 CROMPOND RD, CORTLANDT MANOR, NY, 10567",139724641,L,36,119,14701,4015
Short term,TRUE,FALSE,FALSE,COBLESKILL REGIONAL HOSPITAL,NY,COBLESKILL,330268,178 GRANDVIEW DRIVE,12043,42.686264,-74.483,325,"178 GRANDVIEW DRIVE, COBLESKILL, NY, 12043",Match,Exact,"178 GRANDVIEW DR, COBLESKILL, NY, 12043",18909320,R,36,95,740200,4010
Short term,TRUE,TRUE,FALSE,HOSPITAL FOR SPECIAL SURGERY,NY,NEW YORK,330270,535 EAST 70TH STREET,10021,40.76523,-73.95393,326,"535 EAST 70TH STREET, NEW YORK, NY, 10021",Match,Exact,"535 E 70TH ST, NEW YORK, NY, 10021",640859609,L,36,61,12400,8000
Short term,TRUE,FALSE,TRUE,PUTNAM HOSPITAL CENTER,NY,CARMEL,330273,670 STONELEIGH AVENUE,10512,41.387836,-73.663765,328,"670 STONELEIGH AVENUE, CARMEL, NY, 10512",Match,Exact,"670 STONELEIGH AVE, CARMEL, NY, 10512",624054189,R,36,79,11600,3000
Short term,TRUE,FALSE,FALSE,ST MARYS HOSPITAL,NY,ROCHESTER,330275,89 GENESEE ST,14611,43.148514,-77.63607,329,"89 GENESEE ST, ROCHESTER, NY, 14611",Match,Exact,"89 GENESEE ST, ROCHESTER, NY, 14611",14533540,R,36,55,6300,1000
Short term,TRUE,FALSE,FALSE,NATHAN LITTAUER HOSPITAL,NY,GLOVERSVILLE,330276,99 EAST STATE STREET,12078,43.068043,-74.33062,330,"99 EAST STATE STREET, GLOVERSVILLE, NY, 12078",Match,Exact,"99 E STATE ST, GLOVERSVILLE, NY, 12078",153637081,L,36,35,971000,3000
Short term,TRUE,FALSE,TRUE,MERCY HOSPITAL OF BUFFALO,NY,BUFFALO,330279,565 ABBOTT ROAD,14220,42.848343,-78.81253,332,"565 ABBOTT ROAD, BUFFALO, NY, 14220",Match,Exact,"565 ABBOTT RD, BUFFALO, NY, 14220",48302892,R,36,29,800,3007
Short term,TRUE,FALSE,FALSE,MEDICAL ARTS CENTER HOSPITAL,NY,NEW YORK,330281,57 W 57TH ST,10019,40.763744,-73.97581,333,"57 W 57TH ST, NEW YORK, NY, 10019",Match,Non_Exact,"57 W 57TH ST, NEW YORK, NY, 10019",59657175,R,36,61,11201,1002
Short term,TRUE,TRUE,TRUE,STRONG MEMORIAL HOSPITAL,NY,ROCHESTER,330285,601 ELMWOOD AVE,14642,43.124386,-77.6246,334,"601 ELMWOOD AVE, ROCHESTER, NY, 14642",Match,Non_Exact,"601 ELMWOOD AVE, ROCHESTER, NY, 14620",642706078,R,36,55,3805,4000
Short term,TRUE,TRUE,TRUE,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,NY,WEST ISLIP,330286,1000 MONTAUK HIGHWAY,11795,40.695866,-73.29463,335,"1000 MONTAUK HIGHWAY, WEST ISLIP, NY, 11795",Match,Exact,"1000 MONTAUK HWY, WEST ISLIP, NY, 11795",113995259,L,36,103,146902,2000
Short term,TRUE,TRUE,TRUE,SVCMC-ST VINCENT'S CTRS  NY & WEST BRANCHES,NY,NEW YORK,330290,170 WEST 12TH STREET,10011,40.736847,-73.99975,337,"170 WEST 12TH STREET, NEW YORK, NY, 10011",Match,Exact,"170 W 12TH ST, NEW YORK, NY, 10011",650084810,L,36,61,7100,3000
Short term,TRUE,FALSE,TRUE,WHITE PLAINS HOSPITAL CENTER,NY,WHITE PLAINS,330304,41 EAST POST R0AD,10601,41.026123,-73.77007,342,"41 EAST POST R0AD, WHITE PLAINS, NY, 10601",Match,Non_Exact,"41 E POST RD, WHITE PLAINS, NY, 10601",139741568,R,36,119,9300,3002
Short term,TRUE,TRUE,TRUE,LUTHERAN MEDICAL CENTER,NY,BROOKLYN,330306,150 55TH STREET,11220,40.646942,-74.02093,343,"150 55TH STREET, BROOKLYN, NY, 11220",Match,Exact,"150 55TH ST, BROOKLYN, NY, 11220",59094072,R,36,47,2200,1001
Short term,TRUE,FALSE,TRUE,CAYUGA MEDICAL CENTER AT ITHACA,NY,ITHACA,330307,101 DATES DRIVE,14850,42.47088,-76.53754,344,"101 DATES DRIVE, ITHACA, NY, 14850",Match,Exact,"101 DATES DR, ITHACA, NY, 14850",18865020,L,36,109,900,3013
Short term,TRUE,FALSE,FALSE,LITTLE NECK COMMUNITY HOSPITAL,NY,LITTLE NECK,330308,55-15 LITTLE NECK PKW,11362,40.76526,-73.724525,345,"55-15 LITTLE NECK PKW, LITTLE NECK, NY, 11362",Match,Exact,"55-15 LITTLE NECK PKWY, LITTLE NECK, NY, 11362",59723924,L,36,81,150702,3010
Short term,TRUE,FALSE,FALSE,"BRUNSWICK HOSPITAL CENTER, INC",NY,AMITYVILLE,330314,366 BROADWAY,11701,40.684803,-73.41847,347,"366 BROADWAY, AMITYVILLE, NY, 11701",Match,Exact,"366 BROADWAY, AMITYVILLE, NY, 11701",638481102,L,36,103,123500,2007
Short term,TRUE,FALSE,FALSE,KINGS HIGHWAY HOSPITAL,NY,BROOKLYN,330315,3201 KINGS HIGHWAY,11234,40.617756,-73.94314,348,"3201 KINGS HIGHWAY, BROOKLYN, NY, 11234",Match,Exact,"3201 KINGS HWY, BROOKLYN, NY, 11234",59090268,L,36,47,74600,2003
Short term,TRUE,FALSE,TRUE,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,NY,BRONX,330316,2475 ST RAYMOND AVENUE,10461,40.84026,-73.84839,349,"2475 ST RAYMOND AVENUE, BRONX, NY, 10461",Match,Non_Exact,"2475 SAINT RAYMONDS AVE, BRONX, NY, 10461",80305554,L,36,5,20400,2000
Short term,TRUE,FALSE,FALSE,FLATBUSH GEN HOSP,NY,BROOKLYN,330318,719 LINDEN BLVD,11203,40.65374,-73.931755,350,"719 LINDEN BLVD, BROOKLYN, NY, 11203",Match,Exact,"719 LINDEN BLVD, BROOKLYN, NY, 11203",59083555,L,36,47,87000,1001
Short term,TRUE,FALSE,FALSE,PELHAM BAY GENERAL HOSPITAL,NY,BRONX,330320,1870 PELHAM PKW SOUTH,10461,40.855503,-73.83063,351,"1870 PELHAM PKW SOUTH, BRONX, NY, 10461",Match,Exact,"1870 PELHAM PKWY S, BRONX, NY, 10461",80305726,R,36,5,30000,4002
Short term,TRUE,FALSE,TRUE,ST JOSEPH HOSPITAL,NY,BETHPAGE,330332,4295 HEMPSTEAD TURNPIKE,11714,40.725815,-73.47849,355,"4295 HEMPSTEAD TURNPIKE, BETHPAGE, NY, 11714",Match,Exact,"4295 HEMPSTEAD TPKE, BETHPAGE, NY, 11714",147837150,R,36,59,520200,1006
Short term,TRUE,FALSE,FALSE,ST AGNES HOSPITAL,NY,WHITE PLAINS,330338,305 NORTH ST,10605,41.02808,-73.74858,359,"305 NORTH ST, WHITE PLAINS, NY, 10605",Match,Exact,"305 NORTH ST, WHITE PLAINS, NY, 10605",139846056,R,36,119,9702,2008
Short term,TRUE,FALSE,TRUE,UNIVERSITY HOSPITAL -  STONY BROOK SOUTHAMPTON,NY,SOUTHAMPTON,330340,240 MEETING HOUSE LANE,11968,40.8858,-72.38068,360,"240 MEETING HOUSE LANE, SOUTHAMPTON, NY, 11968",Match,Exact,"240 MEETING HOUSE LN, SOUTHAMPTON, NY, 11968",114030184,R,36,103,190800,3018
Short term,TRUE,FALSE,FALSE,SHERIDAN PARK HOSPITAL,NY,TONAWANDA,330345,300 TWO MILE CREEK RD,14150,42.983162,-78.906235,361,"300 TWO MILE CREEK RD, TONAWANDA, NY, 14150",Match,Exact,"300 TWO MILE CREEK RD, TONAWANDA, NY, 14150",48325622,L,36,29,8300,1021
Short term,TRUE,FALSE,FALSE,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),NY,BROOKLYN,330350,445 LENOX ROAD,11203,40.654564,-73.943565,362,"445 LENOX ROAD, BROOKLYN, NY, 11203",Match,Exact,"445 LENOX RD, BROOKLYN, NY, 11203",59079843,L,36,47,81600,1001
Short term,TRUE,FALSE,FALSE,ADIRONDACK REGIONAL HOSPITAL,NY,CORINTH,330351,200 SMITH DR,12822,43.24558,-73.81435,363,"200 SMITH DR, CORINTH, NY, 12822",Match,Exact,"200 SMITH DR, CORINTH, NY, 12822",18761996,L,36,91,60400,2024
Short term,TRUE,TRUE,TRUE,"CARITAS HEALTH CARE, INC",NY,ELMHURST,330357,90-02 QUEENS BOULEVARD,11373,40.734184,-73.873566,365,"90-02 QUEENS BOULEVARD, ELMHURST, NY, 11373",Match,Exact,"90-2 QUEENS BLVD, ELMHURST, NY, 11373",59704510,R,36,81,47500,1010
Short term,TRUE,TRUE,FALSE,MIDDLETOWN PSYCHIATRIC CENTER,NY,MIDDLETOWN,330362,141 MONHAGEN AVE,10940,41.45342,-74.43521,368,"141 MONHAGEN AVE, MIDDLETOWN, NY, 10940",Match,Exact,"141 MONHAGEN AVE, MIDDLETOWN, NY, 10940",124387861,R,36,71,15100,6015
Short term,TRUE,TRUE,FALSE,BINGHAMTON PSYCHIATRIC CENTER,NY,BINGHAMTON,330371,425 ROBINSON ST,13901,42.107895,-75.86653,373,"425 ROBINSON ST, BINGHAMTON, NY, 13901",Match,Non_Exact,"425 ROBINSON ST, BINGHAMTON, NY, 13904",639386818,L,36,7,700,2006
Short term,TRUE,FALSE,TRUE,FRANKLIN HOSPITAL,NY,VALLEY STREAM,330372,900 FRANKLIN AVENUE,11580,40.681664,-73.68571,374,"900 FRANKLIN AVENUE, VALLEY STREAM, NY, 11580",Match,Exact,"900 FRANKLIN AVE, VALLEY STREAM, NY, 11580",639353741,R,36,59,410000,3014
Short term,TRUE,FALSE,FALSE,CHILDRENS HOSP,NY,BUFFALO,330377,219 BRYANT ST,14222,42.90892,-78.876,376,"219 BRYANT ST, BUFFALO, NY, 14222",Match,Exact,"219 BRYANT ST, BUFFALO, NY, 14222",48289295,R,36,29,6702,3001
Short term,TRUE,FALSE,FALSE,BAYLEY SETON HOSPITAL,NY,STATEN ISLAND,330381,75 VANDERBILT AVE,10304,40.621143000000004,-74.07508,377,"75 VANDERBILT AVE, STATEN ISLAND, NY, 10304",Match,Exact,"75 VANDERBILT AVE, STATEN ISLAND, NY, 10304",59883225,R,36,85,2700,1006
Short term,TRUE,FALSE,FALSE,CATSKILL REGIONAL MEDICAL CENTER,NY,HARRIS,330386,68 HARRIS BUSHVILLE ROAD,12742,41.71074,-74.721190000000007,379,"68 HARRIS BUSHVILLE ROAD, HARRIS, NY, 12742",Match,Non_Exact,"68 HARRIS RD, HARRIS, NY, 12742",129005553,L,36,105,951500,2026
Short term,TRUE,FALSE,TRUE,HOSPITAL FOR JOINT DISEASES ORTHOPAEDIC INSTITUTE,NY,NEW YORK,330389,301 EAST 17TH STREET,10003,40.733875,-73.98262,380,"301 EAST 17TH STREET, NEW YORK, NY, 10003",Match,Exact,"301 E 17TH ST, NEW YORK, NY, 10003",59654590,L,36,61,4800,6001
Short term,TRUE,FALSE,FALSE,NORTH GENERAL HOSPITAL,NY,NEW YORK,330390,1879 MADISON AVENUE,10035,40.80367,-73.942215,381,"1879 MADISON AVENUE, NEW YORK, NY, 10035",Match,Exact,"1879 MADISON AVE, NEW YORK, NY, 10035",59657989,R,36,61,19800,1006
Short term,TRUE,FALSE,FALSE,CHILDREN'S HOSP  REHAB CENTER,NY,UTICA,330391,1675 BENNETT ST,13502,43.0917,-75.25847,382,"1675 BENNETT ST, UTICA, NY, 13502",Match,Exact,"1675 BENNETT ST, UTICA, NY, 13502",171565650,L,36,65,21102,1020
Short term,TRUE,TRUE,TRUE,"UNITED HEALTH SERVICES HOSPITALS, INC",NY,BINGHAMTON,330394,10-42 MITCHELL AVENUE,13903,42.088158,-75.91418,384,"10-42 MITCHELL AVENUE, BINGHAMTON, NY, 13903",Match,Exact,"10 MITCHELL AVE, BINGHAMTON, NY, 13903",640450278,R,36,7,1700,5009
Short term,TRUE,FALSE,FALSE,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,NY,FAR ROCKAWAY,330395,327 BEACH 19TH STREET,11691,40.598064,-73.752945,385,"327 BEACH 19TH STREET, FAR ROCKAWAY, NY, 11691",Match,Exact,"327 BEACH 19TH ST, FAR ROCKAWAY, NY, 11691",59723791,L,36,81,99801,3004
